Index,id,original_title,popularity,budget,revenue,release_date,popularity,vote_average,runtime,top_casts_popularity_avg,casts_popularity_sum,top_cast_popularity,top_crews_popularity_avg,crews_popularity_sum,top_crew_popularity
15728,656968,A Christmas Carol,9.295,,,2019,11.143,6.9,173,18.28914286,209.818,25.315,17.56728571,173.956,85.932
15729,656991,Wild Indian,14.189,20000000,,2021,19.909,5.7,90,13.02957143,105.954,33.382,7.645,93.499,33.382
15730,657531,여배우: 섹스수업,10.846,,,2019,10.988,4.833,,4.310333333,12.931,6.736,,,
15731,657561,The Wishmas Tree,9.989,,,2020,13.544,6.7,90,1.863428571,13.644,5.299,1.012428571,14.287,1.4
15732,657644,മിന്നൽ മുരളി,19.663,2800000,,2021,17.908,7.171,158,8.379857143,76.582,18.891,1.806142857,29.772,3.446
15733,657654,선배부부와 교환섹스,29.608,,,2019,29.775,3,86,56.696,226.784,200.045,0.6,0.6,0.6
15734,657811,Lassie - Eine abenteuerliche Reise,12.289,,3666620,2020,18.401,6.6,100,3.494285714,37.453,7.873,0.804428571,9.836,0.98
15735,658009,宗师叶问,36.943,,,2019,35.589,6.815,82,3.006428571,22.845,7.654,0.702,2.106,0.753
15736,658228,딸의 애인 3,11.589,,,2019,10.492,4.7,70,20.831,104.155,45.093,1.411,1.411,1.411
15737,658412,लूडो,8.149,,,2020,8.958,7.3,150,5.410142857,47.039,12.725,2.311857143,29.466,2.423
15738,658436,Fate/kaleid liner Prisma☆Illya プリズマ☆ファンタズム,8.963,,,2019,7.75,5.5,62,6.840428571,47.883,13.694,5.990857143,140.771,9.269
15739,658494,ホームジャック　トライアングル,17.298,,,2018,15.839,6.5,74,1.871714286,15.502,5.071,20.441,40.882,20.441
15740,658497,ホームジャック カルテット,12.896,,,2018,18.872,6,84,2.8414,14.207,5.071,20.441,40.882,20.441
15741,658558,劇場版 巨蟲列島,15.924,,,2020,20.015,4.4,76,10.22571429,78.261,22.607,0.926428571,9.485,1.703
15742,658751,Betonrausch,9.188,,,2020,10.296,6.701,94,3.913428571,49.964,6.755,1.002571429,17.818,1.38
15743,658760,Isi & Ossi,15.031,,,2020,16.084,6.947,113,4.31,64.051,10.339,1.172285714,13.006,2.18
15744,658780,Garage Sale Mysteries: Searched & Seized,11.722,,,2021,8.811,6.7,84,7.972285714,110.393,13.783,2.509285714,40.377,7.252
15745,659067,La Terre et le Sang,10.825,,,2020,10.516,6.164,80,4.244285714,39.15,8.243,0.921857143,18.453,1.861
15746,659384,Ряд 19,9.809,,,2021,7.842,5.795,77,5.117571429,45.578,7.895,0.883857143,13.987,1.62
15747,659475,Bully,8.45,200000,,2018,5.753,5.969,83,6.777142857,53.567,24.203,0.888666667,2.666,1.094
15748,659940,Marco effekten,17.453,,39200,2021,16.032,5.9,125,4.012,46.187,7.483,2.044,31.443,3.185
15749,659954,Azor,8.537,,74701,2021,8.975,6.4,100,1.627,19.789,3.098,0.759,33.513,1.661
15750,659959,Été 85,16.761,6900000,3600000,2020,13.009,7.376,101,5.850571429,49.228,9.034,1.773714286,42.38,2.788
15751,659986,The Owners,24.784,,225374,2020,22.709,5.753,92,8.393285714,58.753,27.947,2.071285714,63.185,3.397
15752,659991,Made in Italy,11.556,,,2020,15.355,5.96,94,15.80185714,123.139,77.831,8.395285714,73.056,17.776
15753,660000,Illusions perdues,11.141,20800000,8600000,2021,11.899,7.492,149,6.499571429,76.623,16.569,1.418285714,9.928,2.588
15754,660006,Madame Claude,8.258,,,2021,10.287,5.773,112,5.191,61.694,7.999,1.026857143,7.788,1.63
15755,660046,பொன்னியின் செல்வன்: பாகம் 1,9.496,,,2022,15.464,7.214,167,10.69885714,154.979,19.291,2.248857143,48.31,5.475
15756,660120,Verdens verste menneske,24.955,5000000,11800000,2021,23.659,7.571,128,5.000571429,59.555,9.199,1.872142857,47.768,3.252
15757,660205,La terra dei figli,8.508,,,2021,9.267,6.32,118,4.505571429,36.366,16.908,0.888857143,8.622,1.284
15758,660262,Three Wishes For Cinderella,25.723,,,2021,23.9,7.01,95,7.029,63.285,19.303,1.434142857,30.087,1.82
15759,660335,Hunted,10.677,,,2021,8.13,6.4,87,2.405714286,18.734,5.5,1.190285714,34.216,1.646
15760,660353,Ted K,12.192,,,2021,12.782,6.2,120,3.169428571,30.255,5.038,1.632428571,20.69,4.785
15761,660609,Uncorked,8.19,,,2020,6.736,6.131,104,7.111,68.049,12.919,1.530714286,16.767,4.895
15762,660637,El baile de los 41,13.572,,,2020,10.256,7.915,99,2.320142857,25.418,4.588,1.068,10.476,1.788
15763,660653,젊은 친구엄마,21.546,,,2019,19.386,3,86,63.96725,255.869,200.045,0.6,0.6,0.6
15764,660709,Viens je t'emmène,10.67,,,2022,17.693,6.2,100,2.670285714,23.234,6.562,0.967428571,7.972,1.822
15765,660713,朝が来る,9.024,,,2020,10.399,7.223,140,4.714857143,62.541,5.913,1.380571429,13.264,2.608
15766,660833,Multiverse,11.228,,,2021,9.215,6.7,93,4.841,29.046,10.412,0.960285714,16.922,2.195
15767,660942,De uskyldige,12.592,3400000,,2021,15.834,7.019,117,2.540428571,22.583,6.587,1.323,30.788,1.445
15768,660943,El olvido que seremos,8.074,,,2020,9.349,7.7,136,2.874428571,23.097,5.61,1.465142857,16.856,3.145
15769,660982,American Pie Presents: Girls' Rules,42.544,,,2020,39.557,6.273,95,15.28714286,156.527,27.522,3.488714286,32.915,7.659
15770,661227,I Am Vengeance: Retaliation,11.457,,,2020,10.113,6.1,90,4.571285714,47.348,9.458,1.4,2.8,1.4
15771,661231,Operation Mincemeat,16.982,,,2022,17.646,6.52,128,17.94714286,235.208,37.026,1.819428571,23.305,5.066
15772,661286,The Summers of IT: Chapter One,9.023,,,2019,8.685,8.474,36,38.86228571,364.7,103.03,2.161,20.155,6.057
15773,661289,The Summers of IT: Chapter Two,14.529,79000000,,2019,13.711,7.25,169,38.86228571,359.616,103.03,2.161,20.155,6.057
15774,661332,Matching Hearts,9.814,,,2020,4.707,6.586,80,5.749571429,51.807,10.533,1.136285714,9.754,1.96
15775,661348,Cow,9,,,2022,8.694,6.6,93,0.618,0.618,0.618,1.017285714,23.921,1.788
15776,661374,Glass Onion: A Knives Out Mystery,206.836,40000000,13280000,2022,222.228,7.082,140,37.82842857,456.18,58.924,6.792714286,326.334,9.09
15777,661595,A Princesa da Yakuza,12.354,,,2021,9.395,6.288,112,5.865714286,54.78,27.883,1.223857143,17.623,2.751
15778,661605,Enquête sur un scandale d'État,8.894,,1485962,2022,10.413,4.724,123,5.509285714,96.519,9.034,1.877714286,44.406,7.34
15779,661747,Seriously Single,8.333,,,2020,7.608,7.004,107,0.834333333,5.006,1.766,0.6,1.2,0.6
15780,661791,La abuela,47.545,3749231,1817696,2022,50.005,6,101,2.474,24.716,3.611,1.620428571,33.727,2.713
15781,661914,One Night in Miami...,10.689,,,2020,8.735,7.073,114,18.45685714,174.211,62.279,4.580285714,107.796,11.698
15782,661930,La Nuée,9.147,,,2020,15.551,5.787,101,2.115714286,15.41,3.944,0.733571429,9.935,1.094
15783,661950,Alone,19.759,,,2020,16.372,5.9,92,10.51285714,74.19,25.401,4.751571429,72.017,20.221
15784,662237,새콤달콤,27.421,,,2021,26.122,7.817,101,8.216857143,83.669,10.908,1.001857143,11.813,1.939
15785,662244,Fantastic Beasts: A Natural History,10.981,,,2022,11.891,7,58,6.676666667,20.03,9.73,0.844666667,2.534,1.094
15786,662546,Godmothered,32.967,,,2020,28.731,6.874,113,9.513714286,97.21,18.909,2.454,95.195,5.324
15787,662638,名探偵コナン 緋色の弾丸,12.296,,95580715,2021,17.258,6.8,110,9.944714286,121.027,15.794,2.306571429,164.981,2.372
15788,662708,劇場版ポケットモンスター ココ,53.527,,,2020,58.958,7.1,101,7.581,58.103,12.948,2.447,120.731,3.843
15789,662712,Flag Day,12.711,,,2021,10.342,5.816,108,23.08442857,180.824,46.282,10.20557143,97.568,31.984
15790,662844,Angels Fallen,11.295,,,2020,10.118,5.691,86,8.571142857,61.93,24.345,1.490571429,15.553,3.241
15791,663124,Glass Houses,8.237,,,2020,10.835,6.3,90,4.770428571,33.393,7.769,1.952,17.356,4.93
15792,663210,Lecciones para canallas,42.477,,,2022,49.489,4.4,104,2.76775,11.071,3.891,0.972,1.944,0.972
15793,663260,Boîte noire,15.29,10722240,9738741,2021,12.713,7.397,130,4.906142857,73.646,7.944,1.561142857,70.408,2.26
15794,663459,Jungle Beat: The Movie,11.786,,,2020,16.456,7,84,1.713857143,13.21,3.741,0.615,1.23,0.615
15795,663558,新神榜：哪吒重生,36.169,,,2021,30.38,8.078,116,2.075,19.122,3.59,0.752333333,4.514,1.173
15796,663566,Timeless Love,9.578,,,2019,9.47,7,85,5.049142857,46.433,12.603,1.964,16.748,3.909
15797,663712,Terrifier 2,354.834,250000,12400000,2022,335.827,7,138,12.05942857,159.583,21.069,4.045857143,70.042,5.045
15798,663866,Censor,9.859,,314785,2021,9.211,5.8,84,8.189857143,106.747,12.31,2.479,42.022,4.502
15799,663870,Retfærdighedens ryttere,13.699,5300000,679505,2020,11.19,7.28,116,10.89057143,124.562,37.948,1.394,20.39,2.605
15800,664031,Sul più bello,10.727,,,2020,9.738,6.976,90,2.560428571,27.879,4.949,1.152714286,9.269,3.394
15801,664046,스와핑 동창회,13.027,,,2020,8.522,1,72,31.857,159.285,58.535,1.599,1.599,1.599
15802,664168,Fat Ass Zombies,17.569,,,2020,18.188,5.163,88,2.194142857,17.174,5.08,0.6896,3.448,1.048
15803,664236,Extinct,26.658,,,2021,24.155,6.523,85,20.53742857,267.154,32.187,4.236,75.578,12.516
15804,664280,David Attenborough: A Life on Our Planet,12.299,,,2020,11.331,8.52,83,4.6795,9.359,8.759,1.260142857,43.743,1.582
15805,664297,She Dies Tomorrow,9.177,,398663,2020,14.445,5.3,85,12.89414286,106.346,20.795,6.109,73.863,11.341
15806,664300,Shiva Baby,10.074,250000,31014,2021,11.547,7.202,78,7.261285714,67.577,15.059,3.018428571,73.14,8.312
15807,664332,गंगूबाई काठियावाड़ी,12.629,,,2022,12.082,7.441,157,6.020714286,57.107,10.976,2.242714286,42.101,2.503
15808,664412,不止不休,27.105,,,2023,6.287,6.667,114,2.701857143,19.513,7.252,0.724,6.868,1.36
15809,664413,365 dni,23.682,,9458590,2020,24.19,7.073,116,11.252,107.213,22.521,6.955142857,60.562,8.423
15810,664416,Beastie Boys Story,10.095,,,2020,9.655,7.7,119,13.86457143,127.154,24.645,10.557,102.529,36.903
15811,664469,Amsterdam,39.713,80000000,31245810,2022,44.799,6.115,134,48.35485714,598.325,101.525,7.167,131.562,25.291
15812,664511,จดหมาย สายฝน ร่มวิเศษ,8.035,,,2020,7.627,7,123,2.086142857,29.003,5.221,0.628142857,15.797,0.703
15813,664574,Silent Night,12.994,,,2021,15.701,6.126,92,18.77957143,152.311,30.041,4.147857143,97.155,9.252
15814,664767,Mortal Kombat Legends: Scorpion's Revenge,34.958,,,2020,42.032,8.188,80,9.730142857,88.267,14.07,2.838714286,34.491,4.435
15815,664850,Here We Are: Notes for Living on Planet Earth,11.053,,,2020,12.809,7.9,36,14.0778,70.389,25.834,1.254428571,74.781,2.256
15816,664996,Apollo 10½:  A Space Age Childhood,10.355,,,2022,12.569,7.1,98,19.76514286,175.434,47.853,2.682857143,38.896,4.145
15817,665135,Elephant,10.077,,,2020,8.561,7.8,86,13.739,13.739,13.739,1.408,15.256,4.219
15818,665142,어린 이모 3,33.263,,,2020,37.173,5.2,78,20.6978,103.489,58.535,1.045,1.045,1.045
15819,665251,オルタード・カーボン：リスリーブド,22.562,,,2020,24.571,6.465,75,7.655857143,91.506,20.723,1.460142857,11.421,4.612
15820,665783,Vento Seco,8.479,,,2020,7.96,5.6,110,0.973142857,11.612,2.256,1.272428571,16.707,1.909
15821,665828,Bigbug,12.64,14000000,,2022,15.914,5.2,111,5.687428571,75.222,7.311,3.182857143,46.531,3.792
15822,665896,Small Engine Repair,8.558,,,2021,6.417,6.3,102,14.14542857,138.421,36.667,7.019571429,59.523,36.667
15823,665899,Topside,18.254,,,2022,26.924,7,85,2.476857143,17.938,6.018,1.737714286,25.854,3.434
15824,666243,The Witcher: Nightmare of the Wolf,21.778,,,2021,27.285,7.612,83,14.10485714,149.679,31.735,3.348428571,60.999,7.251
15825,666277,Past Lives,11.829,,,2023,8.89,,105,4.852857143,38.77,11.469,1.951142857,61.8,3.613
15826,666624,Security,13.948,,,2021,17.441,5.627,118,5.784285714,48.025,8.024,1.463857143,17.254,1.708
15827,666750,Dragonheart: Vengeance,20.246,,,2020,24.692,6.938,97,8.748285714,71.144,39.677,2.675428571,22.491,3.724
15828,667141,12 Hour Shift,15.548,,,2020,20.628,5.437,88,5.391428571,49.213,16.468,4.482285714,40.976,16.468
15829,667216,Infinity Pool,49.009,4500000,5078400,2023,39.183,6.472,118,17.16471429,143.972,53.88,5.329142857,76.885,20.256
15830,667257,Cosas imposibles,8.178,,,2021,16.233,8.425,88,2.460571429,30.312,5.181,0.678142857,11.347,0.98
15831,667276,Las Leyendas: El Origen,53.907,,,2021,59.373,8.239,90,2.3178,11.589,8.711,0.936,0.936,0.936
15832,667520,泣きたい私は猫をかぶる,67.38,,,2020,62.936,7.954,104,8.372142857,86.269,11.799,2.080142857,24.614,3.889
15833,667538,Transformers: Rise of the Beasts,172.918,200000000,,2023,165.736,,,30.80285714,245.71,86.057,11.43771429,127.363,33.237
15834,667642,Beauty,8.504,,,2022,8.081,5.7,95,15.50628571,117.658,36.229,2.6348,13.174,9.883
15835,667707,The Ultimate Oppa,16.627,,,2022,8.032,3.5,108,6.413857143,46.097,22.682,1.074857143,17.724,1.4
15836,667710,Walang KaParis,54.195,,,2023,29.309,3.5,98,4.02775,16.111,7.298,1.711857143,21.024,5.055
15837,667717,深海,9.04,28700000,128889373,2023,18.254,8,112,1.142571429,7.998,2.925,1.522,4.566,1.983
15838,667739,The Man from Toronto,66.385,75000000,,2022,69.928,6.624,113,21.31728571,235.32,49.406,3.127142857,72.929,5.117
15839,667869,La vita davanti a sé,10.121,,,2020,9.31,6.714,94,4.805,36.035,17.831,1.590571429,30.324,2.962
15840,667969,Birds of Paradise,13.137,,,2021,12.398,6.7,113,11.08342857,81.215,21.386,2.038428571,24.469,4.33
15841,668195,Ultras,8.773,,,2020,8.635,6.16,109,1.36,10.72,2.898,0.686,31.202,0.98
15842,668461,Slumberland,86.421,35000000,,2022,91.86,7.547,117,15.74671429,132.559,37.101,4.485142857,41.959,8.943
15843,668482,Roald Dahl's Matilda the Musical,371.054,25000000,13276499,2022,364.034,6.82,117,14.90085714,145.943,27.276,6.235857143,59.056,11.596
15844,668640,Competencia oficial,18.675,,,2021,15.219,6.803,114,12.95,109.281,38.654,1.103142857,25.326,1.62
15845,668742,Padre no hay más que uno 2: la llegada de la suegra,36.417,4000000,14871307,2020,26.416,7.533,96,3.926428571,56.961,8.817,2.774285714,23.62,5.173
15846,669289,파라다이스 인 푸켓:여대생의 맛,30.411,,,2019,9.949,1,62,53.46125,213.845,200.045,2.276,2.276,2.276
15847,669444,Les chevaliers du fiel dynamitent 2019,8.748,,,2020,6.526,5.3,,0.994,1.988,1.388,,,
15848,669583,Did It Happen?,12.319,,,2020,12.044,6.4,,1.47,2.94,2.34,,,
15849,669659,Best Sellers,8.229,,,2021,10.426,6.3,100,19.43042857,169.718,54.568,2.453571429,41.36,4.137
15850,669664,Antoinette dans les Cévennes,8.87,,,2020,9.6,6.5,97,3.925142857,44.989,8.101,1.149857143,43.449,3.369
15851,669671,Night Teeth,28.457,21700000,,2021,29.357,6.475,107,28.97928571,246.436,105.737,1.576,25.722,2.586
15852,670243,Adieu Monsieur Haffmann,12.656,,,2022,9.798,6.948,115,4.992285714,47.099,10.54,1.319428571,13.436,2.276
15853,670266,Tremors: Shrieker Island,13.363,,,2020,15.238,6.169,103,6.825142857,58.166,11.791,2.912285714,86.88,5.896
15854,670327,まるだせ金太狼,71.565,,,2020,55.835,5.5,10,5.329833333,31.979,8.996,4.71,23.55,12.754
15855,670428,Psycho Goreman,14.897,1700000,95384,2020,18.225,6,95,2.884857143,32.519,11.515,3.067,37.669,4.609
15856,670429,Witch Hunt,23.183,,56415,2021,20.414,6.786,92,14.90114286,142.187,34.803,4.243857143,87.315,20.624
15857,670439,Six Minutes to Midnight,11.332,,,2020,10.982,6.4,99,11.70357143,107.432,17.776,5.68275,22.731,11.285
15858,670981,Noche de fuego,10.367,,,2021,10.359,7.8,110,1.388571429,11.52,3.558,3.964,43.385,20.711
15859,671039,Bronx,10.753,,,2020,20.546,5.851,116,11.69357143,122.125,32.511,2.597285714,19.381,5.442
15860,671040,어른들은 몰라요,13.806,,,2021,14.316,5.933,127,6.005857143,51.817,8.96,1.573428571,15.214,3.887
15861,671043,Pourris gâtés,22.367,,,2021,25.972,6.21,100,4.491285714,41.002,10.088,0.965142857,9.156,1.878
15862,671076,누나의 맛,27.488,,,2019,23.592,,97,12.60575,50.423,29.793,0.6,0.6,0.6
15863,671295,Blue Miracle,11.207,,,2021,12.278,7.529,95,14.52014286,112.924,45.463,0.754428571,5.881,0.985
15864,671318,¿Y cómo es él?,14.588,,,2022,12.691,7.464,95,4.5175,27.105,8.107,3.141166667,18.847,15.572
15865,671583,Upside-Down Magic,36.872,,,2020,37.993,7.206,96,5.644857143,71.106,8.886,1.136714286,12.757,2.193
15866,672208,قهرمان,11.102,,,2021,12.301,7.399,127,1.237285714,11.661,2.343,1.470142857,17.591,2.046
15867,672322,るろうに剣心 最終章 The Beginning,61.279,,,2021,65.538,7.673,138,17.24671429,160.518,41.004,1.283142857,10.948,1.48
15868,672437,Brain Freeze,9.911,,,2021,8.833,5.2,91,3.742142857,39.168,8.477,0.627428571,6.792,0.648
15869,672582,The Deep House,40.015,,1900000,2021,45.209,6.203,85,2.091857143,15.243,7.021,2.483714286,42.493,6.395
15870,672647,The Map of Tiny Perfect Things,9.597,,,2021,14.215,7.186,99,9.721142857,75.358,28.656,1.900857143,25.432,6.21
15871,672741,Till Death,20.476,,495268,2021,19.375,6.759,89,8.440571429,61.516,21.643,3.242714286,49.999,4.547
15872,672761,The Candy Witch,9.381,,,2020,10.001,5.9,94,1.618142857,14.223,2.73,2.076285714,21.123,2.268
15873,672955,사랑하고 있습니까,11.828,,,2020,10.942,8,107,3.941142857,27.588,9.179,1.506666667,4.52,1.96
15874,673159,Hooking Up,9.504,,,2020,9.759,6.412,105,12.24971429,93.738,23.744,4.103833333,24.623,20.043
15875,673174,Ofrenda a la tormenta,11.531,5989313,,2020,15.777,6.51,139,6.417428571,86.25,7.777,1.661285714,21.925,2.442
15876,673175,Have a Good Trip: Adventures in Psychedelics,11.418,,,2020,11.853,6.774,85,20.23157143,327.614,27.637,1.0056,5.028,1.586
15877,673228,Island of Shadows,9.067,,,2020,6.091,6.5,87,5.565,43.9,10.653,0.921,29.847,1.564
15878,673271,13: The Musical,14.104,,,2022,17.718,6.2,94,5.824142857,49.843,12.741,1.86125,7.445,4.08
15879,673309,American Underdog,14.725,,25000000,2021,18.319,7.405,112,18.73642857,140.689,45.463,2.036142857,31.779,2.902
15880,673319,Happily,10.226,,,2021,9.716,5.65,96,14.73728571,136.082,21.78,8.297571429,85.217,47.853
15881,673466,人間鍊獄之淫間道,10.199,,,2003,8.186,2,82,2.947571429,21.233,8.561,0.79,1.58,0.98
15882,673595,Maggie Simpson in Playdate with Destiny,12.637,,,2020,11.783,7.447,4,4.698,4.698,4.698,10.74428571,106.859,13.273
15883,674324,The Banshees of Inisherin,92.677,,41000000,2022,74.287,7.534,114,17.22471429,132.014,32.172,4.840857143,108.436,5.606
15884,674607,Jusqu'au déclin,8.104,,,2020,7.991,6.22,83,2.399714286,18.05,5.249,0.86,12.02,1.4
15885,674610,A Loud House Christmas,12.63,,,2021,10.208,7.2,64,3.664714286,31.848,7.62,1.593857143,15.005,3.218
15886,674710,When Time Got Louder,9.304,,,2023,28.094,,114,11.98685714,89.998,27.867,1.145428571,15.218,2.997
15887,674944,Hogar,9.677,,,2020,14.577,6.331,103,3.487142857,36.449,6.813,1.272714286,11.909,2.131
15888,675024,El Exorcismo de Carmen Farías,29.318,,1474579,2021,24.745,6.072,93,2.004,10.02,5.67,0.6,2.4,0.6
15889,675054,MexZombies,131.313,,,2022,136.447,7.086,93,6.179142857,51.579,15.099,1.182428571,13.677,1.96
15890,675304,ドラゴンボールZ 極限バトル！！三大 超 スーパー サイヤ人 スペシャル,10.893,,,1992,9.762,5,43,4.9905,9.981,7.118,0.787,0.787,0.787
15891,675319,Zone 414,28.23,5000000,,2021,27.644,5.4,98,16.96085714,128.911,35.07,1.593142857,23.013,4.352
15892,675327,Shadow in the Cloud,44.753,,1054290,2020,41.392,5.779,83,12.12028571,86.804,44.814,3.576714286,101.89,8.436
15893,675353,Sonic the Hedgehog 2,289.125,110000000,402656846,2022,280.421,7.598,122,19.46457143,268.556,31.196,4.962857143,74.257,6.867
15894,675445,PAW Patrol: The Movie,104.917,26000000,144327371,2021,112.012,7.5,86,16.819,142.646,29.968,2.231571429,25.249,3.873
15895,675490,The Unfamiliar,13.723,,,2020,14.341,5.9,89,2.452571429,18.368,7.172,1.353714286,56.34,2.775
15896,676547,Prey for the Devil,341.34,,37655699,2022,368.314,7.156,93,11.96542857,94.605,22.391,2.366285714,55.21,2.895
15897,676701,Tadeo Jones 3: La Tabla Esmeralda,143.036,,,2022,141.239,7.6,89,5.076714286,42.65,9.205,2.002333333,6.007,3.842
15898,676705,Pil,46.397,,6813652,2021,31.072,6.7,89,2.535428571,20.619,5.864,0.705666667,4.234,1.176
15899,676710,The Amazing Maurice,24.095,17000000,3901839,2022,27.683,6.658,93,22.82428571,185.891,44.14,2.322428571,23.457,5.871
15900,676819,金錢男孩,10.825,,,2021,10.918,6.6,116,2.228714286,23.323,3.616,0.690857143,8.436,0.98
15901,676840,El Amarre,12.592,,,2021,14.997,6.956,77,4.3282,21.641,9.509,1.112142857,15.119,1.676
15902,676841,Infelices para Siempre,103.511,,,2023,110.297,6.5,90,2.808714286,26.731,4.648,0.899142857,10.494,1.614
15903,676842,Después de ti,12.398,,,2021,13.015,7.779,92,1.604714286,11.833,2.753,0.711142857,6.178,0.998
15904,676845,Juega Conmigo,27.772,,1753826,2021,25.071,6.934,80,1.173571429,12.415,2.062,0.851142857,7.758,1.676
15905,677115,비뇨기과 여의사들 2,42.928,,,2020,46.744,6.8,71,67.4342,337.171,200.045,1.113,1.113,1.113
15906,677118,오르가즘 특강 2,54.259,,,2020,48.136,,73,62.9805,251.922,200.045,,,
15907,677179,Creed III,931.37,75000000,245000000,2023,810.806,7.1,116,25.83871429,225.456,49.9,28.39642857,358.641,46.747
15908,677209,You're Bacon Me Crazy,8.798,,,2020,6.44,6.5,88,8.446571429,75.073,19.638,1.168,5.84,3.44
